sequence_name,class,camera,frame,timestamp_ms,posture_label,has_posture_label,image_path,valid
fall-10,fall,cam0,110,3637.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-110.png,True
fall-10,fall,cam0,111,3670.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-111.png,True
fall-10,fall,cam0,112,3703.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-112.png,True
fall-10,fall,cam0,113,3737.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-113.png,True
fall-10,fall,cam0,114,3770.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-114.png,True
fall-10,fall,cam0,115,3804.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-115.png,True
fall-10,fall,cam0,116,3837.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-116.png,True
fall-10,fall,cam0,117,3870.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-117.png,True
fall-10,fall,cam0,118,3904.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-118.png,True
fall-10,fall,cam0,119,3937.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-119.png,True
fall-10,fall,cam0,120,3970.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-120.png,True
fall-10,fall,cam0,121,4004.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-121.png,True
fall-10,fall,cam0,122,4037.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-122.png,True
fall-10,fall,cam0,123,4071.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-123.png,True
fall-10,fall,cam0,124,4104.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-124.png,True
fall-10,fall,cam0,125,4137.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-125.png,True
fall-10,fall,cam0,126,4171.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-126.png,True
fall-10,fall,cam0,127,4204.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-127.png,True
fall-10,fall,cam0,128,4237.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-128.png,True
fall-10,fall,cam0,129,4271.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-129.png,True
fall-10,fall,cam0,130,4304.0,1.0,True,raw/RGB/fall/cam0/fall-10-cam0-rgb/fall-10-cam0-rgb-130.png,True
fall-10,fall,cam1,1,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-001.png,True
fall-10,fall,cam1,2,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-002.png,True
fall-10,fall,cam1,3,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-003.png,True
fall-10,fall,cam1,4,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-004.png,True
fall-10,fall,cam1,5,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-005.png,True
fall-10,fall,cam1,6,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-006.png,True
fall-10,fall,cam1,7,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-007.png,True
fall-10,fall,cam1,8,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-008.png,True
fall-10,fall,cam1,9,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-009.png,True
fall-10,fall,cam1,10,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-010.png,True
fall-10,fall,cam1,11,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-011.png,True
fall-10,fall,cam1,12,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-012.png,True
fall-10,fall,cam1,13,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-013.png,True
fall-10,fall,cam1,14,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-014.png,True
fall-10,fall,cam1,15,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-015.png,True
fall-10,fall,cam1,16,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-016.png,True
fall-10,fall,cam1,17,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-017.png,True
fall-10,fall,cam1,18,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-018.png,True
fall-10,fall,cam1,19,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-019.png,True
fall-10,fall,cam1,20,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-020.png,True
fall-10,fall,cam1,21,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-021.png,True
fall-10,fall,cam1,22,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-022.png,True
fall-10,fall,cam1,23,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-023.png,True
fall-10,fall,cam1,24,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-024.png,True
fall-10,fall,cam1,25,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-025.png,True
fall-10,fall,cam1,26,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-026.png,True
fall-10,fall,cam1,27,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-027.png,True
fall-10,fall,cam1,28,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-028.png,True
fall-10,fall,cam1,29,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-029.png,True
fall-10,fall,cam1,30,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-030.png,True
fall-10,fall,cam1,31,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-031.png,True
fall-10,fall,cam1,32,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-032.png,True
fall-10,fall,cam1,33,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-033.png,True
fall-10,fall,cam1,34,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-034.png,True
fall-10,fall,cam1,35,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-035.png,True
fall-10,fall,cam1,36,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-036.png,True
fall-10,fall,cam1,37,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-037.png,True
fall-10,fall,cam1,38,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-038.png,True
fall-10,fall,cam1,39,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-039.png,True
fall-10,fall,cam1,40,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-040.png,True
fall-10,fall,cam1,41,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-041.png,True
fall-10,fall,cam1,42,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-042.png,True
fall-10,fall,cam1,43,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-043.png,True
fall-10,fall,cam1,44,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-044.png,True
fall-10,fall,cam1,45,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-045.png,True
fall-10,fall,cam1,46,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-046.png,True
fall-10,fall,cam1,47,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-047.png,True
fall-10,fall,cam1,48,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-048.png,True
fall-10,fall,cam1,49,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-049.png,True
fall-10,fall,cam1,50,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-050.png,True
fall-10,fall,cam1,51,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-051.png,True
fall-10,fall,cam1,52,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-052.png,True
fall-10,fall,cam1,53,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-053.png,True
fall-10,fall,cam1,54,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-054.png,True
fall-10,fall,cam1,55,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-055.png,True
fall-10,fall,cam1,56,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-056.png,True
fall-10,fall,cam1,57,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-057.png,True
fall-10,fall,cam1,58,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-058.png,True
fall-10,fall,cam1,59,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-059.png,True
fall-10,fall,cam1,60,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-060.png,True
fall-10,fall,cam1,61,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-061.png,True
fall-10,fall,cam1,62,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-062.png,True
fall-10,fall,cam1,63,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-063.png,True
fall-10,fall,cam1,64,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-064.png,True
fall-10,fall,cam1,65,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-065.png,True
fall-10,fall,cam1,66,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-066.png,True
fall-10,fall,cam1,67,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-067.png,True
fall-10,fall,cam1,68,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-068.png,True
fall-10,fall,cam1,69,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-069.png,True
fall-10,fall,cam1,70,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-070.png,True
fall-10,fall,cam1,71,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-071.png,True
fall-10,fall,cam1,72,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-072.png,True
fall-10,fall,cam1,73,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-073.png,True
fall-10,fall,cam1,74,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-074.png,True
fall-10,fall,cam1,75,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-075.png,True
fall-10,fall,cam1,76,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-076.png,True
fall-10,fall,cam1,77,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-077.png,True
fall-10,fall,cam1,78,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-078.png,True
fall-10,fall,cam1,79,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-079.png,True
fall-10,fall,cam1,80,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-080.png,True
fall-10,fall,cam1,81,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-081.png,True
fall-10,fall,cam1,82,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-082.png,True
fall-10,fall,cam1,83,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-083.png,True
fall-10,fall,cam1,84,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-084.png,True
fall-10,fall,cam1,85,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-085.png,True
fall-10,fall,cam1,86,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-086.png,True
fall-10,fall,cam1,87,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-087.png,True
fall-10,fall,cam1,88,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-088.png,True
fall-10,fall,cam1,89,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-089.png,True
fall-10,fall,cam1,90,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-090.png,True
fall-10,fall,cam1,91,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-091.png,True
fall-10,fall,cam1,92,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-092.png,True
fall-10,fall,cam1,93,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-093.png,True
fall-10,fall,cam1,94,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-094.png,True
fall-10,fall,cam1,95,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-095.png,True
fall-10,fall,cam1,96,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-096.png,True
fall-10,fall,cam1,97,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-097.png,True
fall-10,fall,cam1,98,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-098.png,True
fall-10,fall,cam1,99,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-099.png,True
fall-10,fall,cam1,100,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-100.png,True
fall-10,fall,cam1,101,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-101.png,True
fall-10,fall,cam1,102,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-102.png,True
fall-10,fall,cam1,103,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-103.png,True
fall-10,fall,cam1,104,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-104.png,True
fall-10,fall,cam1,105,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-105.png,True
fall-10,fall,cam1,106,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-106.png,True
fall-10,fall,cam1,107,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-107.png,True
fall-10,fall,cam1,108,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-108.png,True
fall-10,fall,cam1,109,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-109.png,True
fall-10,fall,cam1,110,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-110.png,True
fall-10,fall,cam1,111,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-111.png,True
fall-10,fall,cam1,112,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-112.png,True
fall-10,fall,cam1,113,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-113.png,True
fall-10,fall,cam1,114,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-114.png,True
fall-10,fall,cam1,115,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-115.png,True
fall-10,fall,cam1,116,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-116.png,True
fall-10,fall,cam1,117,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-117.png,True
fall-10,fall,cam1,118,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-118.png,True
fall-10,fall,cam1,119,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-119.png,True
fall-10,fall,cam1,120,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-120.png,True
fall-10,fall,cam1,121,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-121.png,True
fall-10,fall,cam1,122,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-122.png,True
fall-10,fall,cam1,123,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-123.png,True
fall-10,fall,cam1,124,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-124.png,True
fall-10,fall,cam1,125,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-125.png,True
fall-10,fall,cam1,126,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-126.png,True
fall-10,fall,cam1,127,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-127.png,True
fall-10,fall,cam1,128,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-128.png,True
fall-10,fall,cam1,129,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-129.png,True
fall-10,fall,cam1,130,,,False,raw/RGB/fall/cam1/fall-10-cam1-rgb/fall-10-cam1-rgb-130.png,True
fall-11,fall,cam0,1,0.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-001.png,True
fall-11,fall,cam0,2,33.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-002.png,True
fall-11,fall,cam0,3,66.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-003.png,True
fall-11,fall,cam0,4,100.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-004.png,True
fall-11,fall,cam0,5,133.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-005.png,True
fall-11,fall,cam0,6,166.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-006.png,True
fall-11,fall,cam0,7,200.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-007.png,True
fall-11,fall,cam0,8,233.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-008.png,True
fall-11,fall,cam0,9,266.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-009.png,True
fall-11,fall,cam0,10,300.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-010.png,True
fall-11,fall,cam0,11,333.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-011.png,True
fall-11,fall,cam0,12,367.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-012.png,True
fall-11,fall,cam0,13,400.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-013.png,True
fall-11,fall,cam0,14,433.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-014.png,True
fall-11,fall,cam0,15,467.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-015.png,True
fall-11,fall,cam0,16,500.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-016.png,True
fall-11,fall,cam0,17,533.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-017.png,True
fall-11,fall,cam0,18,567.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-018.png,True
fall-11,fall,cam0,19,600.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-019.png,True
fall-11,fall,cam0,20,634.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-020.png,True
fall-11,fall,cam0,21,667.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-021.png,True
fall-11,fall,cam0,22,700.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-022.png,True
fall-11,fall,cam0,23,734.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-023.png,True
fall-11,fall,cam0,24,767.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-024.png,True
fall-11,fall,cam0,25,800.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-025.png,True
fall-11,fall,cam0,26,834.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-026.png,True
fall-11,fall,cam0,27,867.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-027.png,True
fall-11,fall,cam0,28,900.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-028.png,True
fall-11,fall,cam0,29,934.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-029.png,True
fall-11,fall,cam0,30,967.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-030.png,True
fall-11,fall,cam0,31,1001.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-031.png,True
fall-11,fall,cam0,32,1034.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-032.png,True
fall-11,fall,cam0,33,1067.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-033.png,True
fall-11,fall,cam0,34,1101.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-034.png,True
fall-11,fall,cam0,35,1134.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-035.png,True
fall-11,fall,cam0,36,1167.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-036.png,True
fall-11,fall,cam0,37,1201.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-037.png,True
fall-11,fall,cam0,38,1234.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-038.png,True
fall-11,fall,cam0,39,1268.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-039.png,True
fall-11,fall,cam0,40,1301.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-040.png,True
fall-11,fall,cam0,41,1334.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-041.png,True
fall-11,fall,cam0,42,1368.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-042.png,True
fall-11,fall,cam0,43,1401.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-043.png,True
fall-11,fall,cam0,44,1434.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-044.png,True
fall-11,fall,cam0,45,1468.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-045.png,True
fall-11,fall,cam0,46,1501.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-046.png,True
fall-11,fall,cam0,47,1534.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-047.png,True
fall-11,fall,cam0,48,1568.0,-1.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-048.png,True
fall-11,fall,cam0,49,1601.0,0.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-049.png,True
fall-11,fall,cam0,50,1635.0,0.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-050.png,True
fall-11,fall,cam0,51,1668.0,0.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-051.png,True
fall-11,fall,cam0,52,1701.0,0.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-052.png,True
fall-11,fall,cam0,53,1735.0,0.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-053.png,True
fall-11,fall,cam0,54,1768.0,0.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-054.png,True
fall-11,fall,cam0,55,1801.0,0.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-055.png,True
fall-11,fall,cam0,56,1835.0,0.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-056.png,True
fall-11,fall,cam0,57,1868.0,0.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-057.png,True
fall-11,fall,cam0,58,1902.0,0.0,True,raw/RGB/fall/cam0/fall-11-cam0-rgb/fall-11-cam0-rgb-058.png,True
