sample_id,dataset,role,modality,path_rgb,path_thermal,sequence_id,subject_id,frame_index,original_label,project_label,status,issue_code,split,notes
kaist_set04v001_000759,kaist,B+D,thermal,none,images/set04/V001/lwir/I00759.jpg,set04v001,none,759,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000760,kaist,B+D,thermal,none,images/set04/V001/lwir/I00760.jpg,set04v001,none,760,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000761,kaist,B+D,thermal,none,images/set04/V001/lwir/I00761.jpg,set04v001,none,761,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000762,kaist,B+D,thermal,none,images/set04/V001/lwir/I00762.jpg,set04v001,none,762,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000763,kaist,B+D,thermal,none,images/set04/V001/lwir/I00763.jpg,set04v001,none,763,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000764,kaist,B+D,thermal,none,images/set04/V001/lwir/I00764.jpg,set04v001,none,764,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000765,kaist,B+D,thermal,none,images/set04/V001/lwir/I00765.jpg,set04v001,none,765,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000766,kaist,B+D,thermal,none,images/set04/V001/lwir/I00766.jpg,set04v001,none,766,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000767,kaist,B+D,thermal,none,images/set04/V001/lwir/I00767.jpg,set04v001,none,767,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000768,kaist,B+D,thermal,none,images/set04/V001/lwir/I00768.jpg,set04v001,none,768,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000769,kaist,B+D,thermal,none,images/set04/V001/lwir/I00769.jpg,set04v001,none,769,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000770,kaist,B+D,thermal,none,images/set04/V001/lwir/I00770.jpg,set04v001,none,770,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000771,kaist,B+D,thermal,none,images/set04/V001/lwir/I00771.jpg,set04v001,none,771,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000772,kaist,B+D,thermal,none,images/set04/V001/lwir/I00772.jpg,set04v001,none,772,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000773,kaist,B+D,thermal,none,images/set04/V001/lwir/I00773.jpg,set04v001,none,773,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000774,kaist,B+D,thermal,none,images/set04/V001/lwir/I00774.jpg,set04v001,none,774,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000775,kaist,B+D,thermal,none,images/set04/V001/lwir/I00775.jpg,set04v001,none,775,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000776,kaist,B+D,thermal,none,images/set04/V001/lwir/I00776.jpg,set04v001,none,776,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000777,kaist,B+D,thermal,none,images/set04/V001/lwir/I00777.jpg,set04v001,none,777,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000778,kaist,B+D,thermal,none,images/set04/V001/lwir/I00778.jpg,set04v001,none,778,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000779,kaist,B+D,thermal,none,images/set04/V001/lwir/I00779.jpg,set04v001,none,779,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000780,kaist,B+D,thermal,none,images/set04/V001/lwir/I00780.jpg,set04v001,none,780,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000781,kaist,B+D,thermal,none,images/set04/V001/lwir/I00781.jpg,set04v001,none,781,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000782,kaist,B+D,thermal,none,images/set04/V001/lwir/I00782.jpg,set04v001,none,782,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000783,kaist,B+D,thermal,none,images/set04/V001/lwir/I00783.jpg,set04v001,none,783,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000784,kaist,B+D,thermal,none,images/set04/V001/lwir/I00784.jpg,set04v001,none,784,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000785,kaist,B+D,thermal,none,images/set04/V001/lwir/I00785.jpg,set04v001,none,785,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000786,kaist,B+D,thermal,none,images/set04/V001/lwir/I00786.jpg,set04v001,none,786,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000787,kaist,B+D,thermal,none,images/set04/V001/lwir/I00787.jpg,set04v001,none,787,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000788,kaist,B+D,thermal,none,images/set04/V001/lwir/I00788.jpg,set04v001,none,788,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000789,kaist,B+D,thermal,none,images/set04/V001/lwir/I00789.jpg,set04v001,none,789,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000790,kaist,B+D,thermal,none,images/set04/V001/lwir/I00790.jpg,set04v001,none,790,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000791,kaist,B+D,thermal,none,images/set04/V001/lwir/I00791.jpg,set04v001,none,791,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000792,kaist,B+D,thermal,none,images/set04/V001/lwir/I00792.jpg,set04v001,none,792,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000793,kaist,B+D,thermal,none,images/set04/V001/lwir/I00793.jpg,set04v001,none,793,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000794,kaist,B+D,thermal,none,images/set04/V001/lwir/I00794.jpg,set04v001,none,794,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000795,kaist,B+D,thermal,none,images/set04/V001/lwir/I00795.jpg,set04v001,none,795,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000796,kaist,B+D,thermal,none,images/set04/V001/lwir/I00796.jpg,set04v001,none,796,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000797,kaist,B+D,thermal,none,images/set04/V001/lwir/I00797.jpg,set04v001,none,797,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000798,kaist,B+D,thermal,none,images/set04/V001/lwir/I00798.jpg,set04v001,none,798,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000799,kaist,B+D,thermal,none,images/set04/V001/lwir/I00799.jpg,set04v001,none,799,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000800,kaist,B+D,thermal,none,images/set04/V001/lwir/I00800.jpg,set04v001,none,800,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000801,kaist,B+D,thermal,none,images/set04/V001/lwir/I00801.jpg,set04v001,none,801,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000802,kaist,B+D,thermal,none,images/set04/V001/lwir/I00802.jpg,set04v001,none,802,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000803,kaist,B+D,thermal,none,images/set04/V001/lwir/I00803.jpg,set04v001,none,803,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000804,kaist,B+D,thermal,none,images/set04/V001/lwir/I00804.jpg,set04v001,none,804,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000805,kaist,B+D,thermal,none,images/set04/V001/lwir/I00805.jpg,set04v001,none,805,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000806,kaist,B+D,thermal,none,images/set04/V001/lwir/I00806.jpg,set04v001,none,806,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000807,kaist,B+D,thermal,none,images/set04/V001/lwir/I00807.jpg,set04v001,none,807,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000808,kaist,B+D,thermal,none,images/set04/V001/lwir/I00808.jpg,set04v001,none,808,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000809,kaist,B+D,thermal,none,images/set04/V001/lwir/I00809.jpg,set04v001,none,809,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000810,kaist,B+D,thermal,none,images/set04/V001/lwir/I00810.jpg,set04v001,none,810,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000811,kaist,B+D,thermal,none,images/set04/V001/lwir/I00811.jpg,set04v001,none,811,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000812,kaist,B+D,thermal,none,images/set04/V001/lwir/I00812.jpg,set04v001,none,812,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000813,kaist,B+D,thermal,none,images/set04/V001/lwir/I00813.jpg,set04v001,none,813,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000814,kaist,B+D,thermal,none,images/set04/V001/lwir/I00814.jpg,set04v001,none,814,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000815,kaist,B+D,thermal,none,images/set04/V001/lwir/I00815.jpg,set04v001,none,815,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000816,kaist,B+D,thermal,none,images/set04/V001/lwir/I00816.jpg,set04v001,none,816,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000817,kaist,B+D,thermal,none,images/set04/V001/lwir/I00817.jpg,set04v001,none,817,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000818,kaist,B+D,thermal,none,images/set04/V001/lwir/I00818.jpg,set04v001,none,818,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000819,kaist,B+D,thermal,none,images/set04/V001/lwir/I00819.jpg,set04v001,none,819,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000820,kaist,B+D,thermal,none,images/set04/V001/lwir/I00820.jpg,set04v001,none,820,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000821,kaist,B+D,thermal,none,images/set04/V001/lwir/I00821.jpg,set04v001,none,821,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000822,kaist,B+D,thermal,none,images/set04/V001/lwir/I00822.jpg,set04v001,none,822,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000823,kaist,B+D,thermal,none,images/set04/V001/lwir/I00823.jpg,set04v001,none,823,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000824,kaist,B+D,thermal,none,images/set04/V001/lwir/I00824.jpg,set04v001,none,824,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000825,kaist,B+D,thermal,none,images/set04/V001/lwir/I00825.jpg,set04v001,none,825,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000826,kaist,B+D,thermal,none,images/set04/V001/lwir/I00826.jpg,set04v001,none,826,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000827,kaist,B+D,thermal,none,images/set04/V001/lwir/I00827.jpg,set04v001,none,827,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000828,kaist,B+D,thermal,none,images/set04/V001/lwir/I00828.jpg,set04v001,none,828,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000829,kaist,B+D,thermal,none,images/set04/V001/lwir/I00829.jpg,set04v001,none,829,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000830,kaist,B+D,thermal,none,images/set04/V001/lwir/I00830.jpg,set04v001,none,830,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000831,kaist,B+D,thermal,none,images/set04/V001/lwir/I00831.jpg,set04v001,none,831,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000832,kaist,B+D,thermal,none,images/set04/V001/lwir/I00832.jpg,set04v001,none,832,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000833,kaist,B+D,thermal,none,images/set04/V001/lwir/I00833.jpg,set04v001,none,833,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000834,kaist,B+D,thermal,none,images/set04/V001/lwir/I00834.jpg,set04v001,none,834,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000835,kaist,B+D,thermal,none,images/set04/V001/lwir/I00835.jpg,set04v001,none,835,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000836,kaist,B+D,thermal,none,images/set04/V001/lwir/I00836.jpg,set04v001,none,836,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000837,kaist,B+D,thermal,none,images/set04/V001/lwir/I00837.jpg,set04v001,none,837,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000838,kaist,B+D,thermal,none,images/set04/V001/lwir/I00838.jpg,set04v001,none,838,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000839,kaist,B+D,thermal,none,images/set04/V001/lwir/I00839.jpg,set04v001,none,839,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000840,kaist,B+D,thermal,none,images/set04/V001/lwir/I00840.jpg,set04v001,none,840,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000841,kaist,B+D,thermal,none,images/set04/V001/lwir/I00841.jpg,set04v001,none,841,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000842,kaist,B+D,thermal,none,images/set04/V001/lwir/I00842.jpg,set04v001,none,842,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000843,kaist,B+D,thermal,none,images/set04/V001/lwir/I00843.jpg,set04v001,none,843,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000844,kaist,B+D,thermal,none,images/set04/V001/lwir/I00844.jpg,set04v001,none,844,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000845,kaist,B+D,thermal,none,images/set04/V001/lwir/I00845.jpg,set04v001,none,845,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000846,kaist,B+D,thermal,none,images/set04/V001/lwir/I00846.jpg,set04v001,none,846,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000847,kaist,B+D,thermal,none,images/set04/V001/lwir/I00847.jpg,set04v001,none,847,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000848,kaist,B+D,thermal,none,images/set04/V001/lwir/I00848.jpg,set04v001,none,848,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000849,kaist,B+D,thermal,none,images/set04/V001/lwir/I00849.jpg,set04v001,none,849,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000850,kaist,B+D,thermal,none,images/set04/V001/lwir/I00850.jpg,set04v001,none,850,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000851,kaist,B+D,thermal,none,images/set04/V001/lwir/I00851.jpg,set04v001,none,851,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000852,kaist,B+D,thermal,none,images/set04/V001/lwir/I00852.jpg,set04v001,none,852,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000853,kaist,B+D,thermal,none,images/set04/V001/lwir/I00853.jpg,set04v001,none,853,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000854,kaist,B+D,thermal,none,images/set04/V001/lwir/I00854.jpg,set04v001,none,854,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000855,kaist,B+D,thermal,none,images/set04/V001/lwir/I00855.jpg,set04v001,none,855,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000856,kaist,B+D,thermal,none,images/set04/V001/lwir/I00856.jpg,set04v001,none,856,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000857,kaist,B+D,thermal,none,images/set04/V001/lwir/I00857.jpg,set04v001,none,857,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000858,kaist,B+D,thermal,none,images/set04/V001/lwir/I00858.jpg,set04v001,none,858,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000859,kaist,B+D,thermal,none,images/set04/V001/lwir/I00859.jpg,set04v001,none,859,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000860,kaist,B+D,thermal,none,images/set04/V001/lwir/I00860.jpg,set04v001,none,860,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000861,kaist,B+D,thermal,none,images/set04/V001/lwir/I00861.jpg,set04v001,none,861,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000862,kaist,B+D,thermal,none,images/set04/V001/lwir/I00862.jpg,set04v001,none,862,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000863,kaist,B+D,thermal,none,images/set04/V001/lwir/I00863.jpg,set04v001,none,863,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000864,kaist,B+D,thermal,none,images/set04/V001/lwir/I00864.jpg,set04v001,none,864,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000865,kaist,B+D,thermal,none,images/set04/V001/lwir/I00865.jpg,set04v001,none,865,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000866,kaist,B+D,thermal,none,images/set04/V001/lwir/I00866.jpg,set04v001,none,866,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000867,kaist,B+D,thermal,none,images/set04/V001/lwir/I00867.jpg,set04v001,none,867,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000868,kaist,B+D,thermal,none,images/set04/V001/lwir/I00868.jpg,set04v001,none,868,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000869,kaist,B+D,thermal,none,images/set04/V001/lwir/I00869.jpg,set04v001,none,869,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000870,kaist,B+D,thermal,none,images/set04/V001/lwir/I00870.jpg,set04v001,none,870,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000871,kaist,B+D,thermal,none,images/set04/V001/lwir/I00871.jpg,set04v001,none,871,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000872,kaist,B+D,thermal,none,images/set04/V001/lwir/I00872.jpg,set04v001,none,872,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000873,kaist,B+D,thermal,none,images/set04/V001/lwir/I00873.jpg,set04v001,none,873,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000874,kaist,B+D,thermal,none,images/set04/V001/lwir/I00874.jpg,set04v001,none,874,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000875,kaist,B+D,thermal,none,images/set04/V001/lwir/I00875.jpg,set04v001,none,875,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000876,kaist,B+D,thermal,none,images/set04/V001/lwir/I00876.jpg,set04v001,none,876,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000877,kaist,B+D,thermal,none,images/set04/V001/lwir/I00877.jpg,set04v001,none,877,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000878,kaist,B+D,thermal,none,images/set04/V001/lwir/I00878.jpg,set04v001,none,878,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000879,kaist,B+D,thermal,none,images/set04/V001/lwir/I00879.jpg,set04v001,none,879,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000880,kaist,B+D,thermal,none,images/set04/V001/lwir/I00880.jpg,set04v001,none,880,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000881,kaist,B+D,thermal,none,images/set04/V001/lwir/I00881.jpg,set04v001,none,881,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000882,kaist,B+D,thermal,none,images/set04/V001/lwir/I00882.jpg,set04v001,none,882,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000883,kaist,B+D,thermal,none,images/set04/V001/lwir/I00883.jpg,set04v001,none,883,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000884,kaist,B+D,thermal,none,images/set04/V001/lwir/I00884.jpg,set04v001,none,884,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000885,kaist,B+D,thermal,none,images/set04/V001/lwir/I00885.jpg,set04v001,none,885,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000886,kaist,B+D,thermal,none,images/set04/V001/lwir/I00886.jpg,set04v001,none,886,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000887,kaist,B+D,thermal,none,images/set04/V001/lwir/I00887.jpg,set04v001,none,887,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000888,kaist,B+D,thermal,none,images/set04/V001/lwir/I00888.jpg,set04v001,none,888,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000889,kaist,B+D,thermal,none,images/set04/V001/lwir/I00889.jpg,set04v001,none,889,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000890,kaist,B+D,thermal,none,images/set04/V001/lwir/I00890.jpg,set04v001,none,890,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000891,kaist,B+D,thermal,none,images/set04/V001/lwir/I00891.jpg,set04v001,none,891,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000892,kaist,B+D,thermal,none,images/set04/V001/lwir/I00892.jpg,set04v001,none,892,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000893,kaist,B+D,thermal,none,images/set04/V001/lwir/I00893.jpg,set04v001,none,893,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000894,kaist,B+D,thermal,none,images/set04/V001/lwir/I00894.jpg,set04v001,none,894,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000895,kaist,B+D,thermal,none,images/set04/V001/lwir/I00895.jpg,set04v001,none,895,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000896,kaist,B+D,thermal,none,images/set04/V001/lwir/I00896.jpg,set04v001,none,896,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000897,kaist,B+D,thermal,none,images/set04/V001/lwir/I00897.jpg,set04v001,none,897,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000898,kaist,B+D,thermal,none,images/set04/V001/lwir/I00898.jpg,set04v001,none,898,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000899,kaist,B+D,thermal,none,images/set04/V001/lwir/I00899.jpg,set04v001,none,899,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000900,kaist,B+D,thermal,none,images/set04/V001/lwir/I00900.jpg,set04v001,none,900,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000901,kaist,B+D,thermal,none,images/set04/V001/lwir/I00901.jpg,set04v001,none,901,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000902,kaist,B+D,thermal,none,images/set04/V001/lwir/I00902.jpg,set04v001,none,902,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000903,kaist,B+D,thermal,none,images/set04/V001/lwir/I00903.jpg,set04v001,none,903,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000904,kaist,B+D,thermal,none,images/set04/V001/lwir/I00904.jpg,set04v001,none,904,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000905,kaist,B+D,thermal,none,images/set04/V001/lwir/I00905.jpg,set04v001,none,905,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000906,kaist,B+D,thermal,none,images/set04/V001/lwir/I00906.jpg,set04v001,none,906,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000907,kaist,B+D,thermal,none,images/set04/V001/lwir/I00907.jpg,set04v001,none,907,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000908,kaist,B+D,thermal,none,images/set04/V001/lwir/I00908.jpg,set04v001,none,908,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000909,kaist,B+D,thermal,none,images/set04/V001/lwir/I00909.jpg,set04v001,none,909,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000910,kaist,B+D,thermal,none,images/set04/V001/lwir/I00910.jpg,set04v001,none,910,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000911,kaist,B+D,thermal,none,images/set04/V001/lwir/I00911.jpg,set04v001,none,911,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000912,kaist,B+D,thermal,none,images/set04/V001/lwir/I00912.jpg,set04v001,none,912,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000913,kaist,B+D,thermal,none,images/set04/V001/lwir/I00913.jpg,set04v001,none,913,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000914,kaist,B+D,thermal,none,images/set04/V001/lwir/I00914.jpg,set04v001,none,914,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000915,kaist,B+D,thermal,none,images/set04/V001/lwir/I00915.jpg,set04v001,none,915,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000916,kaist,B+D,thermal,none,images/set04/V001/lwir/I00916.jpg,set04v001,none,916,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000917,kaist,B+D,thermal,none,images/set04/V001/lwir/I00917.jpg,set04v001,none,917,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000918,kaist,B+D,thermal,none,images/set04/V001/lwir/I00918.jpg,set04v001,none,918,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000919,kaist,B+D,thermal,none,images/set04/V001/lwir/I00919.jpg,set04v001,none,919,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000920,kaist,B+D,thermal,none,images/set04/V001/lwir/I00920.jpg,set04v001,none,920,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_000921,kaist,B+D,thermal,none,images/set04/V001/lwir/I00921.jpg,set04v001,none,921,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
